500, 0.0037763118743896484
1000, 0.004293918609619141
1500, 0.008969545364379883
2000, 0.008611440658569336
2500, 0.013706684112548828
3000, 0.011187076568603516
3500, 0.01003718376159668
4000, 0.009592533111572266
4500, 0.01116490364074707
5000, 0.01922893524169922
5500, 0.017495155334472656
6000, 0.015645503997802734
6500, 0.02024102210998535
7000, 0.01802849769592285
7500, 0.019818782806396484
8000, 0.021178007125854492
8500, 0.026993989944458008
9000, 0.025086641311645508
9500, 0.028029441833496094
10000, 0.0287935733795166
